,hotel,is_canceled,reserved_room_type,assigned_room_type,record_count,is_reassigned,reserved_to_assigned
31682,City Hotel,False,A,A,1,False,A to A
31683,City Hotel,False,D,D,1,False,D to D
31684,City Hotel,False,A,A,1,False,A to A
31685,City Hotel,False,A,A,1,False,A to A
31686,City Hotel,False,A,A,1,False,A to A
31687,City Hotel,False,A,A,1,False,A to A
31688,City Hotel,False,A,A,1,False,A to A
31689,City Hotel,False,A,A,1,False,A to A
31690,City Hotel,False,A,A,1,False,A to A
31691,City Hotel,False,A,A,1,False,A to A
31692,City Hotel,False,A,A,1,False,A to A
31693,City Hotel,False,D,D,1,False,D to D
31694,City Hotel,False,A,A,1,False,A to A
31695,City Hotel,False,A,A,1,False,A to A
31696,City Hotel,False,A,D,1,True,A to D
31697,City Hotel,False,A,A,1,False,A to A
31698,City Hotel,False,A,A,1,False,A to A
31699,City Hotel,False,A,D,1,True,A to D
31700,City Hotel,False,A,A,1,False,A to A
31701,City Hotel,False,D,D,1,False,D to D
31702,City Hotel,False,A,A,1,False,A to A
31703,City Hotel,False,A,A,1,False,A to A
31704,City Hotel,False,A,C,1,True,A to C
31705,City Hotel,False,A,A,1,False,A to A
31706,City Hotel,False,D,D,1,False,D to D
31707,City Hotel,False,A,A,1,False,A to A
31708,City Hotel,False,D,D,1,False,D to D
31709,City Hotel,False,D,D,1,False,D to D
31710,City Hotel,False,A,A,1,False,A to A
31711,City Hotel,False,A,A,1,False,A to A
31712,City Hotel,False,A,A,1,False,A to A
31713,City Hotel,False,A,A,1,False,A to A
31714,City Hotel,False,D,A,1,True,D to A
31715,City Hotel,False,A,A,1,False,A to A
31716,City Hotel,False,D,D,1,False,D to D
31717,City Hotel,False,D,D,1,False,D to D
31718,City Hotel,False,A,A,1,False,A to A
31719,City Hotel,False,D,D,1,False,D to D
31720,City Hotel,False,A,A,1,False,A to A
31721,City Hotel,False,D,D,1,False,D to D
31722,City Hotel,False,A,A,1,False,A to A
31723,City Hotel,False,A,A,1,False,A to A
31724,City Hotel,False,A,A,1,False,A to A
31725,City Hotel,False,A,D,1,True,A to D
31726,City Hotel,False,A,D,1,True,A to D
31727,City Hotel,False,D,D,1,False,D to D
31728,City Hotel,False,D,D,1,False,D to D
31729,City Hotel,False,D,D,1,False,D to D
31730,City Hotel,False,D,D,1,False,D to D
31731,City Hotel,False,F,F,1,False,F to F
31732,City Hotel,False,A,A,1,False,A to A
31733,City Hotel,False,D,D,1,False,D to D
31734,City Hotel,False,F,F,1,False,F to F
31735,City Hotel,False,A,D,1,True,A to D
31736,City Hotel,False,D,D,1,False,D to D
31737,City Hotel,False,A,A,1,False,A to A
31738,City Hotel,False,A,A,1,False,A to A
31739,City Hotel,False,A,A,1,False,A to A
31740,City Hotel,False,A,A,1,False,A to A
31741,City Hotel,False,A,A,1,False,A to A
31742,City Hotel,False,D,E,1,True,D to E
31743,City Hotel,False,A,A,1,False,A to A
31744,City Hotel,False,A,A,1,False,A to A
31745,City Hotel,False,A,A,1,False,A to A
31746,City Hotel,False,A,A,1,False,A to A
31747,City Hotel,False,A,A,1,False,A to A
31748,City Hotel,False,D,D,1,False,D to D
31749,City Hotel,False,A,F,1,True,A to F
31750,City Hotel,False,D,D,1,False,D to D
31751,City Hotel,False,A,B,1,True,A to B
31752,City Hotel,False,A,A,1,False,A to A
31753,City Hotel,False,A,A,1,False,A to A
31754,City Hotel,False,A,A,1,False,A to A
31755,City Hotel,False,A,A,1,False,A to A
31756,City Hotel,False,D,D,1,False,D to D
31757,City Hotel,False,D,D,1,False,D to D
31758,City Hotel,False,D,D,1,False,D to D
31759,City Hotel,False,D,D,1,False,D to D
31760,City Hotel,False,F,F,1,False,F to F
31761,City Hotel,False,A,A,1,False,A to A
31762,City Hotel,False,A,A,1,False,A to A
31763,City Hotel,False,D,D,1,False,D to D
31764,City Hotel,False,D,D,1,False,D to D
31765,City Hotel,False,A,A,1,False,A to A
31766,City Hotel,False,D,D,1,False,D to D
31767,City Hotel,False,D,D,1,False,D to D
31768,City Hotel,False,A,A,1,False,A to A
31769,City Hotel,False,A,A,1,False,A to A
31770,City Hotel,False,A,A,1,False,A to A
31771,City Hotel,False,A,A,1,False,A to A
31772,City Hotel,False,A,A,1,False,A to A
31773,City Hotel,False,A,A,1,False,A to A
31774,City Hotel,False,D,D,1,False,D to D
31775,City Hotel,False,D,D,1,False,D to D
31776,City Hotel,False,A,A,1,False,A to A
31777,City Hotel,False,A,A,1,False,A to A
31778,City Hotel,False,D,D,1,False,D to D
31779,City Hotel,False,D,D,1,False,D to D
31780,City Hotel,False,A,A,1,False,A to A
31781,City Hotel,False,E,E,1,False,E to E
31782,City Hotel,False,A,A,1,False,A to A
31783,City Hotel,False,D,D,1,False,D to D
31784,City Hotel,False,D,D,1,False,D to D
31785,City Hotel,False,D,D,1,False,D to D
31786,City Hotel,False,A,A,1,False,A to A
31787,City Hotel,False,A,A,1,False,A to A
31788,City Hotel,False,A,A,1,False,A to A
31789,City Hotel,False,A,A,1,False,A to A
31790,City Hotel,False,A,A,1,False,A to A
31791,City Hotel,False,D,E,1,True,D to E
31792,City Hotel,False,A,A,1,False,A to A
31793,City Hotel,False,D,D,1,False,D to D
31794,City Hotel,False,A,A,1,False,A to A
31795,City Hotel,False,A,A,1,False,A to A
31796,City Hotel,False,D,E,1,True,D to E
31797,City Hotel,False,A,D,1,True,A to D
31798,City Hotel,False,A,D,1,True,A to D
31799,City Hotel,False,A,A,1,False,A to A
31800,City Hotel,False,A,A,1,False,A to A
31801,City Hotel,False,A,A,1,False,A to A
31802,City Hotel,False,D,D,1,False,D to D
31803,City Hotel,False,D,D,1,False,D to D
31804,City Hotel,False,A,A,1,False,A to A
31805,City Hotel,False,A,A,1,False,A to A
31806,City Hotel,False,A,A,1,False,A to A
31807,City Hotel,False,A,A,1,False,A to A
31808,City Hotel,False,D,D,1,False,D to D
31809,City Hotel,False,D,D,1,False,D to D
31810,City Hotel,False,A,A,1,False,A to A
31811,City Hotel,False,A,A,1,False,A to A
31812,City Hotel,False,A,A,1,False,A to A
31813,City Hotel,False,D,D,1,False,D to D
31814,City Hotel,False,A,A,1,False,A to A
31815,City Hotel,False,A,A,1,False,A to A
31816,City Hotel,False,A,A,1,False,A to A
31817,City Hotel,False,E,E,1,False,E to E
31818,City Hotel,False,E,E,1,False,E to E
31819,City Hotel,False,A,A,1,False,A to A
31820,City Hotel,False,A,A,1,False,A to A
31821,City Hotel,False,A,A,1,False,A to A
31822,City Hotel,False,A,A,1,False,A to A
31823,City Hotel,False,A,A,1,False,A to A
31824,City Hotel,False,D,D,1,False,D to D
31825,City Hotel,False,G,G,1,False,G to G
31826,City Hotel,False,A,A,1,False,A to A
31827,City Hotel,False,A,A,1,False,A to A
31828,City Hotel,False,G,G,1,False,G to G
31829,City Hotel,False,A,A,1,False,A to A
31830,City Hotel,False,D,D,1,False,D to D
31831,City Hotel,False,D,D,1,False,D to D
31832,City Hotel,False,A,A,1,False,A to A
31833,City Hotel,False,A,A,1,False,A to A
31834,City Hotel,False,A,A,1,False,A to A
31835,City Hotel,False,A,A,1,False,A to A
31836,City Hotel,False,A,A,1,False,A to A
31837,City Hotel,False,A,D,1,True,A to D
31838,City Hotel,False,A,D,1,True,A to D
31839,City Hotel,False,E,E,1,False,E to E
31840,City Hotel,False,G,K,1,True,G to K
31841,City Hotel,False,E,F,1,True,E to F
31842,City Hotel,False,D,D,1,False,D to D
31843,City Hotel,False,A,A,1,False,A to A
31844,City Hotel,False,F,F,1,False,F to F
31845,City Hotel,False,A,A,1,False,A to A
31846,City Hotel,False,D,D,1,False,D to D
31847,City Hotel,False,A,A,1,False,A to A
31848,City Hotel,False,A,D,1,True,A to D
31849,City Hotel,False,A,A,1,False,A to A
31850,City Hotel,False,A,A,1,False,A to A
31851,City Hotel,False,D,D,1,False,D to D
31852,City Hotel,False,A,A,1,False,A to A
31853,City Hotel,False,A,A,1,False,A to A
31854,City Hotel,False,D,D,1,False,D to D
31855,City Hotel,False,A,A,1,False,A to A
31856,City Hotel,False,D,D,1,False,D to D
31857,City Hotel,False,A,A,1,False,A to A
31858,City Hotel,False,A,A,1,False,A to A
31859,City Hotel,False,A,A,1,False,A to A
31860,City Hotel,False,A,A,1,False,A to A
31861,City Hotel,False,A,A,1,False,A to A
31862,City Hotel,False,D,A,1,True,D to A
31863,City Hotel,False,A,A,1,False,A to A
31864,City Hotel,False,A,A,1,False,A to A
31865,City Hotel,False,A,A,1,False,A to A
31866,City Hotel,False,A,A,1,False,A to A
31867,City Hotel,False,D,D,1,False,D to D
31868,City Hotel,False,F,F,1,False,F to F
31869,City Hotel,False,A,A,1,False,A to A
31870,City Hotel,False,A,A,1,False,A to A
31871,City Hotel,False,D,D,1,False,D to D
31872,City Hotel,False,A,D,1,True,A to D
31873,City Hotel,False,D,F,1,True,D to F
31874,City Hotel,False,A,A,1,False,A to A
31875,City Hotel,False,A,A,1,False,A to A
31876,City Hotel,False,A,A,1,False,A to A
31877,City Hotel,False,D,D,1,False,D to D
31878,City Hotel,False,A,A,1,False,A to A
31879,City Hotel,False,D,D,1,False,D to D
31880,City Hotel,False,A,A,1,False,A to A
31881,City Hotel,False,A,B,1,True,A to B
31882,City Hotel,False,A,A,1,False,A to A
31883,City Hotel,False,D,D,1,False,D to D
31884,City Hotel,False,A,A,1,False,A to A
31885,City Hotel,False,A,A,1,False,A to A
31886,City Hotel,False,D,D,1,False,D to D
31887,City Hotel,False,A,A,1,False,A to A
31888,City Hotel,False,A,A,1,False,A to A
31889,City Hotel,False,D,D,1,False,D to D
31890,City Hotel,False,A,A,1,False,A to A
31891,City Hotel,False,A,A,1,False,A to A
31892,City Hotel,False,D,D,1,False,D to D
31893,City Hotel,False,A,A,1,False,A to A
31894,City Hotel,False,F,F,1,False,F to F
31895,City Hotel,False,F,F,1,False,F to F
31896,City Hotel,False,A,A,1,False,A to A
31897,City Hotel,False,D,D,1,False,D to D
31898,City Hotel,False,D,D,1,False,D to D
31899,City Hotel,False,A,A,1,False,A to A
31900,City Hotel,False,D,D,1,False,D to D
31901,City Hotel,False,D,D,1,False,D to D
31902,City Hotel,False,A,A,1,False,A to A
31903,City Hotel,False,A,D,1,True,A to D
31904,City Hotel,False,A,A,1,False,A to A
31905,City Hotel,False,A,A,1,False,A to A
31906,City Hotel,False,D,D,1,False,D to D
31907,City Hotel,False,A,A,1,False,A to A
31908,City Hotel,False,A,A,1,False,A to A
31909,City Hotel,False,D,D,1,False,D to D
31910,City Hotel,False,A,A,1,False,A to A
31911,City Hotel,False,A,A,1,False,A to A
31912,City Hotel,False,A,A,1,False,A to A
31913,City Hotel,False,A,A,1,False,A to A
31914,City Hotel,False,A,A,1,False,A to A
31915,City Hotel,False,A,A,1,False,A to A
31916,City Hotel,False,A,A,1,False,A to A
31917,City Hotel,False,A,D,1,True,A to D
31918,City Hotel,False,A,D,1,True,A to D
31919,City Hotel,False,A,A,1,False,A to A
31920,City Hotel,False,D,D,1,False,D to D
31921,City Hotel,False,A,A,1,False,A to A
31922,City Hotel,False,A,A,1,False,A to A
31923,City Hotel,False,A,A,1,False,A to A
31924,City Hotel,False,A,A,1,False,A to A
31925,City Hotel,False,D,D,1,False,D to D
31926,City Hotel,False,D,D,1,False,D to D
31927,City Hotel,False,A,A,1,False,A to A
31928,City Hotel,False,A,A,1,False,A to A
31929,City Hotel,False,A,A,1,False,A to A
31930,City Hotel,False,A,A,1,False,A to A
31931,City Hotel,False,A,A,1,False,A to A
31932,City Hotel,False,A,A,1,False,A to A
31933,City Hotel,False,D,D,1,False,D to D
31934,City Hotel,False,A,A,1,False,A to A
31935,City Hotel,False,A,A,1,False,A to A
31936,City Hotel,False,A,A,1,False,A to A
31937,City Hotel,False,D,D,1,False,D to D
31938,City Hotel,False,G,G,1,False,G to G
31939,City Hotel,False,A,A,1,False,A to A
31940,City Hotel,False,D,D,1,False,D to D
31941,City Hotel,False,A,A,1,False,A to A
31942,City Hotel,False,A,A,1,False,A to A
31943,City Hotel,False,A,A,1,False,A to A
31944,City Hotel,False,D,D,1,False,D to D
31945,City Hotel,False,A,A,1,False,A to A
31946,City Hotel,False,A,A,1,False,A to A
31947,City Hotel,False,D,D,1,False,D to D
31948,City Hotel,False,A,A,1,False,A to A
31949,City Hotel,False,A,A,1,False,A to A
31950,City Hotel,False,D,D,1,False,D to D
31951,City Hotel,False,D,D,1,False,D to D
31952,City Hotel,False,A,A,1,False,A to A
31953,City Hotel,False,A,A,1,False,A to A
31954,City Hotel,False,A,D,1,True,A to D
31955,City Hotel,False,F,F,1,False,F to F
31956,City Hotel,False,A,A,1,False,A to A
31957,City Hotel,False,A,A,1,False,A to A
31958,City Hotel,False,A,A,1,False,A to A
31959,City Hotel,False,D,D,1,False,D to D
31960,City Hotel,False,A,A,1,False,A to A
31961,City Hotel,False,A,A,1,False,A to A
31962,City Hotel,False,A,A,1,False,A to A
31963,City Hotel,False,A,A,1,False,A to A
31964,City Hotel,False,D,D,1,False,D to D
31965,City Hotel,False,A,D,1,True,A to D
31966,City Hotel,False,A,A,1,False,A to A
31967,City Hotel,False,A,A,1,False,A to A
31968,City Hotel,False,A,A,1,False,A to A
31969,City Hotel,False,A,A,1,False,A to A
31970,City Hotel,False,F,F,1,False,F to F
31971,City Hotel,False,D,D,1,False,D to D
31972,City Hotel,False,A,A,1,False,A to A
31973,City Hotel,False,D,D,1,False,D to D
31974,City Hotel,False,D,D,1,False,D to D
31975,City Hotel,False,D,D,1,False,D to D
31976,City Hotel,False,A,A,1,False,A to A
31977,City Hotel,False,A,A,1,False,A to A
31978,City Hotel,False,A,A,1,False,A to A
31979,City Hotel,False,A,A,1,False,A to A
31980,City Hotel,False,A,A,1,False,A to A
31981,City Hotel,False,A,A,1,False,A to A
31982,City Hotel,False,A,D,1,True,A to D
31983,City Hotel,False,F,F,1,False,F to F
31984,City Hotel,False,D,F,1,True,D to F
31985,City Hotel,False,A,A,1,False,A to A
31986,City Hotel,False,A,A,1,False,A to A
31987,City Hotel,False,A,A,1,False,A to A
31988,City Hotel,False,A,A,1,False,A to A
31989,City Hotel,False,A,A,1,False,A to A
31990,City Hotel,False,A,A,1,False,A to A
31991,City Hotel,False,A,A,1,False,A to A
31992,City Hotel,False,E,E,1,False,E to E
31993,City Hotel,False,A,A,1,False,A to A
31994,City Hotel,False,A,A,1,False,A to A
31995,City Hotel,False,D,D,1,False,D to D
31996,City Hotel,False,E,E,1,False,E to E
31997,City Hotel,False,A,A,1,False,A to A
31998,City Hotel,False,A,A,1,False,A to A
31999,City Hotel,False,A,A,1,False,A to A
32000,City Hotel,False,A,A,1,False,A to A
32001,City Hotel,False,D,D,1,False,D to D
32002,City Hotel,False,A,A,1,False,A to A
32003,City Hotel,False,A,A,1,False,A to A
32004,City Hotel,False,D,D,1,False,D to D
32005,City Hotel,False,D,D,1,False,D to D
32006,City Hotel,False,A,A,1,False,A to A
32007,City Hotel,False,A,A,1,False,A to A
32008,City Hotel,False,A,A,1,False,A to A
32009,City Hotel,False,A,A,1,False,A to A
32010,City Hotel,False,A,A,1,False,A to A
32011,City Hotel,False,D,D,1,False,D to D
32012,City Hotel,False,A,A,1,False,A to A
32013,City Hotel,False,A,A,1,False,A to A
32014,City Hotel,False,A,A,1,False,A to A
32015,City Hotel,False,A,A,1,False,A to A
32016,City Hotel,False,A,A,1,False,A to A
32017,City Hotel,False,E,K,1,True,E to K
32018,City Hotel,False,G,F,1,True,G to F
32019,City Hotel,False,A,A,1,False,A to A
32020,City Hotel,False,A,D,1,True,A to D
32021,City Hotel,False,G,G,1,False,G to G
32022,City Hotel,False,A,A,1,False,A to A
32023,City Hotel,False,A,A,1,False,A to A
32024,City Hotel,False,A,A,1,False,A to A
32025,City Hotel,False,A,A,1,False,A to A
32026,City Hotel,False,A,A,1,False,A to A
32027,City Hotel,False,A,A,1,False,A to A
32028,City Hotel,False,A,A,1,False,A to A
32029,City Hotel,False,A,A,1,False,A to A
32030,City Hotel,False,A,A,1,False,A to A
32031,City Hotel,False,D,D,1,False,D to D
32032,City Hotel,False,A,A,1,False,A to A
32033,City Hotel,False,B,A,1,True,B to A
32034,City Hotel,False,A,A,1,False,A to A
32035,City Hotel,False,A,A,1,False,A to A
32036,City Hotel,False,A,A,1,False,A to A
32037,City Hotel,False,A,A,1,False,A to A
32038,City Hotel,False,A,A,1,False,A to A
32039,City Hotel,False,A,A,1,False,A to A
32040,City Hotel,False,A,A,1,False,A to A
32041,City Hotel,False,A,A,1,False,A to A
32042,City Hotel,False,D,D,1,False,D to D
32043,City Hotel,False,D,D,1,False,D to D
32044,City Hotel,False,A,A,1,False,A to A
32045,City Hotel,False,A,A,1,False,A to A
32046,City Hotel,False,A,A,1,False,A to A
32047,City Hotel,False,A,A,1,False,A to A
32048,City Hotel,False,A,A,1,False,A to A
32049,City Hotel,False,A,A,1,False,A to A
32050,City Hotel,False,A,A,1,False,A to A
32051,City Hotel,False,F,F,1,False,F to F
32052,City Hotel,False,D,D,1,False,D to D
32053,City Hotel,False,D,D,1,False,D to D
32054,City Hotel,False,D,D,1,False,D to D
32055,City Hotel,False,A,A,1,False,A to A
32056,City Hotel,False,A,A,1,False,A to A
32057,City Hotel,False,D,D,1,False,D to D
32058,City Hotel,False,A,A,1,False,A to A
32059,City Hotel,False,A,D,1,True,A to D
32060,City Hotel,False,A,A,1,False,A to A
32061,City Hotel,False,A,A,1,False,A to A
32062,City Hotel,False,A,A,1,False,A to A
32063,City Hotel,False,E,E,1,False,E to E
32064,City Hotel,False,A,A,1,False,A to A
32065,City Hotel,False,D,D,1,False,D to D
32066,City Hotel,False,A,A,1,False,A to A
32067,City Hotel,False,A,B,1,True,A to B
32068,City Hotel,False,A,A,1,False,A to A
32069,City Hotel,False,B,B,1,False,B to B
32070,City Hotel,False,A,A,1,False,A to A
32071,City Hotel,False,A,A,1,False,A to A
32072,City Hotel,False,A,D,1,True,A to D
32073,City Hotel,False,G,G,1,False,G to G
32074,City Hotel,False,A,A,1,False,A to A
32075,City Hotel,False,D,A,1,True,D to A
32076,City Hotel,False,A,A,1,False,A to A
32077,City Hotel,False,A,D,1,True,A to D
32078,City Hotel,False,D,D,1,False,D to D
32079,City Hotel,False,D,D,1,False,D to D
32080,City Hotel,False,A,D,1,True,A to D
32081,City Hotel,False,A,D,1,True,A to D
32082,City Hotel,False,A,A,1,False,A to A
32083,City Hotel,False,F,F,1,False,F to F
32084,City Hotel,False,B,A,1,True,B to A
32085,City Hotel,False,A,A,1,False,A to A
32086,City Hotel,False,D,D,1,False,D to D
32087,City Hotel,False,F,F,1,False,F to F
32088,City Hotel,False,A,A,1,False,A to A
32089,City Hotel,False,A,A,1,False,A to A
32090,City Hotel,False,D,D,1,False,D to D
32091,City Hotel,False,A,D,1,True,A to D
32092,City Hotel,False,F,F,1,False,F to F
32093,City Hotel,False,A,A,1,False,A to A
32094,City Hotel,False,D,D,1,False,D to D
32095,City Hotel,False,A,A,1,False,A to A
32096,City Hotel,False,D,D,1,False,D to D
32097,City Hotel,False,A,A,1,False,A to A
32098,City Hotel,False,A,A,1,False,A to A
32099,City Hotel,False,A,A,1,False,A to A
32100,City Hotel,False,D,D,1,False,D to D
32101,City Hotel,False,D,D,1,False,D to D
32102,City Hotel,False,E,E,1,False,E to E
32103,City Hotel,False,E,E,1,False,E to E
32104,City Hotel,False,G,G,1,False,G to G
32105,City Hotel,False,A,D,1,True,A to D
32106,City Hotel,False,A,D,1,True,A to D
32107,City Hotel,False,A,A,1,False,A to A
32108,City Hotel,False,A,A,1,False,A to A
32109,City Hotel,False,A,A,1,False,A to A
32110,City Hotel,False,A,D,1,True,A to D
32111,City Hotel,False,D,D,1,False,D to D
32112,City Hotel,False,A,A,1,False,A to A
32113,City Hotel,False,D,D,1,False,D to D
32114,City Hotel,False,A,A,1,False,A to A
32115,City Hotel,False,A,A,1,False,A to A
32116,City Hotel,False,A,A,1,False,A to A
32117,City Hotel,False,A,A,1,False,A to A
32118,City Hotel,False,A,A,1,False,A to A
32119,City Hotel,False,A,A,1,False,A to A
32120,City Hotel,False,A,A,1,False,A to A
32121,City Hotel,False,A,A,1,False,A to A
32122,City Hotel,False,A,D,1,True,A to D
32123,City Hotel,False,A,D,1,True,A to D
32124,City Hotel,False,A,A,1,False,A to A
32125,City Hotel,False,D,D,1,False,D to D
32126,City Hotel,False,A,A,1,False,A to A
32127,City Hotel,False,A,A,1,False,A to A
32128,City Hotel,False,A,A,1,False,A to A
32129,City Hotel,False,A,A,1,False,A to A
32130,City Hotel,False,D,D,1,False,D to D
32131,City Hotel,False,A,A,1,False,A to A
32132,City Hotel,False,D,D,1,False,D to D
32133,City Hotel,False,A,A,1,False,A to A
32134,City Hotel,False,A,A,1,False,A to A
32135,City Hotel,False,A,A,1,False,A to A
32136,City Hotel,False,A,A,1,False,A to A
32137,City Hotel,False,A,A,1,False,A to A
32138,City Hotel,False,D,D,1,False,D to D
32139,City Hotel,False,A,A,1,False,A to A
32140,City Hotel,False,D,D,1,False,D to D
32141,City Hotel,False,A,A,1,False,A to A
32142,City Hotel,False,A,A,1,False,A to A
32143,City Hotel,False,D,D,1,False,D to D
32144,City Hotel,False,A,A,1,False,A to A
32145,City Hotel,False,D,D,1,False,D to D
32146,City Hotel,False,D,D,1,False,D to D
32147,City Hotel,False,A,A,1,False,A to A
32148,City Hotel,False,A,A,1,False,A to A
32149,City Hotel,False,A,A,1,False,A to A
32150,City Hotel,False,D,D,1,False,D to D
32151,City Hotel,False,A,A,1,False,A to A
32152,City Hotel,False,A,A,1,False,A to A
32153,City Hotel,False,A,A,1,False,A to A
32154,City Hotel,False,D,D,1,False,D to D
32155,City Hotel,False,A,A,1,False,A to A
32156,City Hotel,False,D,D,1,False,D to D
32157,City Hotel,False,A,A,1,False,A to A
32158,City Hotel,False,D,A,1,True,D to A
32159,City Hotel,False,A,A,1,False,A to A
32160,City Hotel,False,D,D,1,False,D to D
32161,City Hotel,False,B,B,1,False,B to B
32162,City Hotel,False,B,B,1,False,B to B
32163,City Hotel,False,D,D,1,False,D to D
32164,City Hotel,False,B,B,1,False,B to B
32165,City Hotel,False,D,D,1,False,D to D
32166,City Hotel,False,A,A,1,False,A to A
32167,City Hotel,False,D,A,1,True,D to A
32168,City Hotel,False,A,A,1,False,A to A
32169,City Hotel,False,A,A,1,False,A to A
32170,City Hotel,False,A,D,1,True,A to D
32171,City Hotel,False,A,A,1,False,A to A
32172,City Hotel,False,A,B,1,True,A to B
32173,City Hotel,False,A,A,1,False,A to A
32174,City Hotel,False,A,A,1,False,A to A
32175,City Hotel,False,D,E,1,True,D to E
32176,City Hotel,False,A,A,1,False,A to A
32177,City Hotel,False,A,A,1,False,A to A
32178,City Hotel,False,A,A,1,False,A to A
32179,City Hotel,False,A,A,1,False,A to A
32180,City Hotel,False,A,A,1,False,A to A
32181,City Hotel,False,A,A,1,False,A to A
32182,City Hotel,False,A,A,1,False,A to A
32183,City Hotel,False,A,A,1,False,A to A
32184,City Hotel,False,A,A,1,False,A to A
32185,City Hotel,False,C,A,1,True,C to A
32186,City Hotel,False,A,A,1,False,A to A
32187,City Hotel,False,A,A,1,False,A to A
32188,City Hotel,False,A,A,1,False,A to A
32189,City Hotel,False,A,A,1,False,A to A
32190,City Hotel,False,A,A,1,False,A to A
32191,City Hotel,False,A,A,1,False,A to A
32192,City Hotel,False,A,A,1,False,A to A
32193,City Hotel,False,D,D,1,False,D to D
32194,City Hotel,False,A,D,1,True,A to D
32195,City Hotel,False,A,A,1,False,A to A
32196,City Hotel,False,D,D,1,False,D to D
32197,City Hotel,False,D,D,1,False,D to D
32198,City Hotel,False,A,A,1,False,A to A
32199,City Hotel,False,A,A,1,False,A to A
32200,City Hotel,False,A,A,1,False,A to A
32201,City Hotel,False,D,D,1,False,D to D
32202,City Hotel,False,A,A,1,False,A to A
32203,City Hotel,False,A,A,1,False,A to A
32204,City Hotel,False,A,A,1,False,A to A
32205,City Hotel,False,A,A,1,False,A to A
32206,City Hotel,False,D,D,1,False,D to D
32207,City Hotel,False,A,D,1,True,A to D
32208,City Hotel,False,A,C,1,True,A to C
32209,City Hotel,False,A,A,1,False,A to A
32210,City Hotel,False,A,A,1,False,A to A
32211,City Hotel,False,A,D,1,True,A to D
32212,City Hotel,False,A,D,1,True,A to D
32213,City Hotel,False,A,A,1,False,A to A
32214,City Hotel,False,A,A,1,False,A to A
32215,City Hotel,False,A,A,1,False,A to A
32216,City Hotel,False,A,A,1,False,A to A
32217,City Hotel,False,A,A,1,False,A to A
32218,City Hotel,False,A,B,1,True,A to B
32219,City Hotel,False,A,A,1,False,A to A
32220,City Hotel,False,A,A,1,False,A to A
32221,City Hotel,False,D,D,1,False,D to D
32222,City Hotel,False,A,A,1,False,A to A
32223,City Hotel,False,D,D,1,False,D to D
32224,City Hotel,False,A,A,1,False,A to A
32225,City Hotel,False,A,A,1,False,A to A
32226,City Hotel,False,A,A,1,False,A to A
32227,City Hotel,False,A,A,1,False,A to A
32228,City Hotel,False,A,A,1,False,A to A
32229,City Hotel,False,A,A,1,False,A to A
32230,City Hotel,False,A,A,1,False,A to A
32231,City Hotel,False,A,D,1,True,A to D
32232,City Hotel,False,A,D,1,True,A to D
32233,City Hotel,False,A,A,1,False,A to A
32234,City Hotel,False,A,A,1,False,A to A
32235,City Hotel,False,A,B,1,True,A to B
32236,City Hotel,False,A,A,1,False,A to A
32237,City Hotel,False,F,F,1,False,F to F
32238,City Hotel,False,B,A,1,True,B to A
32239,City Hotel,False,D,D,1,False,D to D
32240,City Hotel,False,A,A,1,False,A to A
32241,City Hotel,False,A,A,1,False,A to A
32242,City Hotel,False,A,A,1,False,A to A
32243,City Hotel,False,A,A,1,False,A to A
32244,City Hotel,False,D,D,1,False,D to D
32245,City Hotel,False,A,A,1,False,A to A
32246,City Hotel,False,D,D,1,False,D to D
32247,City Hotel,False,F,F,1,False,F to F
32248,City Hotel,False,A,A,1,False,A to A
32249,City Hotel,False,A,A,1,False,A to A
32250,City Hotel,False,A,A,1,False,A to A
32251,City Hotel,False,A,A,1,False,A to A
32252,City Hotel,False,A,A,1,False,A to A
32253,City Hotel,False,A,A,1,False,A to A
32254,City Hotel,False,D,A,1,True,D to A
32255,City Hotel,False,A,A,1,False,A to A
32256,City Hotel,False,A,A,1,False,A to A
32257,City Hotel,False,D,D,1,False,D to D
32258,City Hotel,False,A,A,1,False,A to A
32259,City Hotel,False,A,A,1,False,A to A
32260,City Hotel,False,A,A,1,False,A to A
32261,City Hotel,False,A,A,1,False,A to A
32262,City Hotel,False,A,A,1,False,A to A
32263,City Hotel,False,A,A,1,False,A to A
32264,City Hotel,False,A,A,1,False,A to A
32265,City Hotel,False,D,D,1,False,D to D
32266,City Hotel,False,D,D,1,False,D to D
32267,City Hotel,False,A,B,1,True,A to B
32268,City Hotel,False,D,D,1,False,D to D
32269,City Hotel,False,D,D,1,False,D to D
32270,City Hotel,False,A,A,1,False,A to A
32271,City Hotel,False,A,A,1,False,A to A
32272,City Hotel,False,A,A,1,False,A to A
32273,City Hotel,False,A,C,1,True,A to C
32274,City Hotel,False,A,A,1,False,A to A
32275,City Hotel,False,A,A,1,False,A to A
32276,City Hotel,False,A,A,1,False,A to A
32277,City Hotel,False,A,A,1,False,A to A
32278,City Hotel,False,B,B,1,False,B to B
32279,City Hotel,False,A,A,1,False,A to A
32280,City Hotel,False,D,D,1,False,D to D
32281,City Hotel,False,B,A,1,True,B to A
32282,City Hotel,False,B,A,1,True,B to A
32283,City Hotel,False,A,A,1,False,A to A
32284,City Hotel,False,A,A,1,False,A to A
32285,City Hotel,False,D,D,1,False,D to D
32286,City Hotel,False,D,D,1,False,D to D
32287,City Hotel,False,F,F,1,False,F to F
