,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,cancel_date,record_count,is_duplicate,arrival_date,booking_date,cancel_days_after_booking,cancel_days_before_arrival,frac_lead_time_before_cancel
42806,City Hotel,True,89,2017,August,33,17,0,3,3,0,0,BB,GBR,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,9,0,0,Transient,200.0,0,0,Canceled,2017-05-22,1,False,2017-08-17,2017-05-20,2,87,0.02247191011235955
42807,City Hotel,True,89,2017,August,34,26,1,1,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,7,0,0,Transient,109.44,0,1,Canceled,2017-06-03,1,False,2017-08-26,2017-05-29,5,84,0.056179775280898875
42808,City Hotel,True,89,2017,August,35,27,1,0,2,0,0,BB,GBR,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,118.0,0,1,Canceled,2017-05-31,1,False,2017-08-27,2017-05-30,1,88,0.011235955056179775
42809,City Hotel,True,89,2017,July,27,7,0,2,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,9,0,0,Transient,150.0,0,0,Canceled,2017-04-09,1,False,2017-07-07,2017-04-09,0,89,0.0
42810,City Hotel,True,89,2017,July,29,22,2,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,False,0,0,A,A,0,No Deposit,403,0,0,Transient,80.1,0,1,Canceled,2017-04-24,1,False,2017-07-22,2017-04-24,0,89,0.0
42811,City Hotel,True,89,2017,July,30,23,2,3,2,0,0,BB,ITA,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,9,0,0,Transient,155.0,0,1,Canceled,2017-07-04,1,False,2017-07-23,2017-04-25,70,19,0.7865168539325843
42812,City Hotel,True,89,2017,June,26,29,1,3,2,0,0,SC,GBR,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,120.0,0,0,Canceled,2017-04-27,1,False,2017-06-29,2017-04-01,26,63,0.29213483146067415
42814,City Hotel,True,89,2017,May,19,7,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,False,0,0,A,A,0,No Deposit,27,0,0,Transient,89.1,0,0,Canceled,2017-02-07,1,False,2017-05-07,2017-02-07,0,89,0.0
42815,City Hotel,True,89,2017,May,21,26,0,2,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,G,G,0,No Deposit,8,0,0,Transient,280.0,0,0,Canceled,2017-03-01,1,False,2017-05-26,2017-02-26,3,86,0.033707865168539325
42816,City Hotel,True,90,2015,August,34,16,2,4,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,76.5,0,0,Canceled,2015-06-15,1,False,2015-08-16,2015-05-18,28,62,0.3111111111111111
42817,City Hotel,True,90,2015,July,28,7,5,15,1,0,0,SC,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,11,0,0,Transient,48.6,0,0,Canceled,2015-04-08,1,False,2015-07-07,2015-04-08,0,90,0.0
42818,City Hotel,True,90,2015,July,28,7,5,15,1,0,0,SC,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,11,0,0,Transient,48.6,0,0,Canceled,2015-04-11,1,False,2015-07-07,2015-04-08,3,87,0.03333333333333333
42819,City Hotel,True,90,2015,November,47,20,0,2,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,72.25,0,1,Canceled,2015-10-28,1,False,2015-11-20,2015-08-22,67,23,0.7444444444444445
42820,City Hotel,True,90,2015,September,38,13,2,1,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,89.25,0,0,Canceled,2015-09-07,1,False,2015-09-13,2015-06-15,84,6,0.9333333333333333
42822,City Hotel,True,90,2016,April,16,12,0,4,2,0,0,BB,FRA,Online TA,TA/TO,False,0,0,D,D,2,No Deposit,9,0,0,Transient,99.45,0,0,Canceled,2016-01-17,1,False,2016-04-12,2016-01-13,4,86,0.044444444444444446
42823,City Hotel,True,90,2016,April,16,13,0,4,2,0,0,SC,NLD,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,80.75,0,0,Canceled,2016-04-03,1,False,2016-04-13,2016-01-14,80,10,0.8888888888888888
42824,City Hotel,True,90,2016,April,16,15,2,5,2,0,0,BB,HUN,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,90.95,0,0,Canceled,2016-04-04,1,False,2016-04-15,2016-01-16,79,11,0.8777777777777778
42825,City Hotel,True,90,2016,April,17,18,1,2,1,0,0,BB,ITA,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,90.9,0,1,Canceled,2016-03-05,1,False,2016-04-18,2016-01-19,46,44,0.5111111111111111
42826,City Hotel,True,90,2016,April,17,23,2,5,2,0,0,HB,RUS,Online TA,TA/TO,False,0,0,A,B,2,No Deposit,9,0,0,Transient,99.45,0,1,Canceled,2016-04-20,1,False,2016-04-23,2016-01-24,87,3,0.9666666666666667
42827,City Hotel,True,90,2016,April,18,28,0,2,2,0,0,BB,ITA,Online TA,TA/TO,False,0,0,A,B,1,No Deposit,9,0,0,Transient,127.8,0,1,Canceled,2016-04-23,1,False,2016-04-28,2016-01-29,85,5,0.9444444444444444
42828,City Hotel,True,90,2016,April,18,28,0,2,2,1,0,BB,ITA,Online TA,TA/TO,False,0,0,A,B,1,No Deposit,9,0,0,Transient,127.8,0,1,Canceled,2016-04-23,1,False,2016-04-28,2016-01-29,85,5,0.9444444444444444
42829,City Hotel,True,90,2016,August,32,4,2,4,2,1,0,BB,FRA,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,135.9,0,1,Canceled,2016-05-10,1,False,2016-08-04,2016-05-06,4,86,0.044444444444444446
42830,City Hotel,True,90,2016,August,34,16,4,11,3,0,0,BB,POL,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,9,0,0,Transient,150.3,0,0,Canceled,2016-05-23,1,False,2016-08-16,2016-05-18,5,85,0.05555555555555555
42831,City Hotel,True,90,2016,August,35,27,0,1,2,0,0,BB,DEU,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,135.9,0,0,Canceled,2016-05-31,1,False,2016-08-27,2016-05-29,2,88,0.022222222222222223
42832,City Hotel,True,90,2016,December,52,18,2,0,2,1,0,BB,GBR,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,109.8,0,1,Canceled,2016-10-23,1,False,2016-12-18,2016-09-19,34,56,0.37777777777777777
42833,City Hotel,True,90,2016,December,52,21,0,3,2,0,0,BB,IND,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,93.6,0,1,Canceled,2016-12-13,1,False,2016-12-21,2016-09-22,82,8,0.9111111111111111
42834,City Hotel,True,90,2016,December,53,26,1,4,2,0,0,SC,FRA,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,88.74,0,0,Canceled,2016-09-27,1,False,2016-12-26,2016-09-27,0,90,0.0
42835,City Hotel,True,90,2016,December,53,26,1,4,2,0,1,SC,FRA,Online TA,TA/TO,False,0,0,A,A,1,No Deposit,9,0,0,Transient,88.74,0,0,Canceled,2016-09-27,1,False,2016-12-26,2016-09-27,0,90,0.0
42836,City Hotel,True,90,2016,July,29,13,0,1,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,105.3,0,0,Canceled,2016-06-07,1,False,2016-07-13,2016-04-14,54,36,0.6
42837,City Hotel,True,90,2016,June,25,14,2,5,2,0,0,BB,FRA,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,130.78,0,2,Canceled,2016-06-14,1,False,2016-06-14,2016-03-16,90,0,1.0
42838,City Hotel,True,90,2016,June,27,28,1,5,2,0,0,BB,USA,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,114.3,0,0,Canceled,2016-03-31,1,False,2016-06-28,2016-03-30,1,89,0.011111111111111112
42839,City Hotel,True,90,2016,March,11,7,1,4,2,0,0,BB,FRA,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,73.95,0,0,Canceled,2016-03-04,1,False,2016-03-07,2015-12-08,87,3,0.9666666666666667
42840,City Hotel,True,90,2016,March,13,20,2,5,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,8,0,0,Transient,89.74,0,1,Canceled,2016-03-20,1,False,2016-03-20,2015-12-21,90,0,1.0
42841,City Hotel,True,90,2016,May,20,12,1,3,2,0,0,BB,ESP,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,119.85,0,0,Canceled,2016-02-13,1,False,2016-05-12,2016-02-12,1,89,0.011111111111111112
42842,City Hotel,True,90,2016,May,21,21,1,1,2,0,0,SC,ESP,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,116.1,0,0,Canceled,2016-03-21,1,False,2016-05-21,2016-02-21,29,61,0.32222222222222224
42843,City Hotel,True,90,2016,September,37,7,0,4,2,0,0,BB,GBR,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,9,0,0,Transient,149.4,0,0,Canceled,2016-06-11,1,False,2016-09-07,2016-06-09,2,88,0.022222222222222223
42844,City Hotel,True,90,2017,April,14,4,0,3,2,2,0,BB,GBR,Online TA,TA/TO,False,0,0,F,F,0,No Deposit,9,0,0,Transient,189.0,0,0,Canceled,2017-01-27,1,False,2017-04-04,2017-01-04,23,67,0.25555555555555554
42845,City Hotel,True,90,2017,April,14,4,0,4,2,2,0,BB,BEL,Online TA,TA/TO,False,0,0,F,F,0,No Deposit,9,0,0,Transient,189.0,0,0,Canceled,2017-01-11,1,False,2017-04-04,2017-01-04,7,83,0.07777777777777778
42846,City Hotel,True,90,2017,April,14,6,0,3,1,0,0,BB,PRT,Corporate,Corporate,False,0,0,A,A,0,Non Refund,Unspecified / None,197,21,Transient,85.0,0,0,Canceled,2017-01-27,1,False,2017-04-06,2017-01-06,21,69,0.23333333333333334
42847,City Hotel,True,90,2017,April,14,8,2,3,3,0,0,BB,DEU,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,9,0,0,Transient,157.25,0,1,Canceled,2017-01-16,1,False,2017-04-08,2017-01-08,8,82,0.08888888888888889
42849,City Hotel,True,90,2017,April,15,9,2,3,2,1,0,BB,AUT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,136.8,0,2,Canceled,2017-03-09,1,False,2017-04-09,2017-01-09,59,31,0.6555555555555556
42850,City Hotel,True,90,2017,April,15,9,2,3,2,1,0,BB,DEU,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,136.8,0,2,Canceled,2017-02-12,1,False,2017-04-09,2017-01-09,34,56,0.37777777777777777
42851,City Hotel,True,90,2017,April,15,9,2,4,3,0,0,BB,DEU,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,9,0,0,Transient,160.08,0,0,Canceled,2017-01-16,1,False,2017-04-09,2017-01-09,7,83,0.07777777777777778
42852,City Hotel,True,90,2017,April,16,18,0,5,2,0,0,BB,USA,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,9,0,0,Transient,135.0,0,1,Canceled,2017-04-06,1,False,2017-04-18,2017-01-18,78,12,0.8666666666666667
42855,City Hotel,True,90,2017,February,7,17,1,2,2,0,0,BB,AUS,Online TA,TA/TO,False,0,0,D,D,1,No Deposit,9,0,0,Transient,102.6,0,0,Canceled,2016-11-19,1,False,2017-02-17,2016-11-19,0,90,0.0
42856,City Hotel,True,90,2017,February,8,20,1,2,2,0,0,SC,CHN,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,71.28,0,0,Canceled,2016-12-23,1,False,2017-02-20,2016-11-22,31,59,0.34444444444444444
42857,City Hotel,True,90,2017,June,23,4,2,1,2,0,0,BB,CN,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,149.33,0,0,Canceled,2017-05-19,1,False,2017-06-04,2017-03-06,74,16,0.8222222222222222
42858,City Hotel,True,90,2017,March,12,23,1,3,2,0,0,BB,NOR,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,9,0,0,Transient,100.3,0,0,Canceled,2016-12-29,1,False,2017-03-23,2016-12-23,6,84,0.06666666666666667
42859,City Hotel,True,90,2017,March,13,27,1,3,2,0,0,BB,FRA,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,9,0,0,Transient,100.3,0,1,Canceled,2017-01-10,1,False,2017-03-27,2016-12-27,14,76,0.15555555555555556
42860,City Hotel,True,90,2017,May,18,6,0,1,2,0,0,SC,FRA,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,108.0,0,0,Canceled,2017-02-05,1,False,2017-05-06,2017-02-05,0,90,0.0
42861,City Hotel,True,90,2017,May,20,19,2,3,2,0,0,BB,FRA,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,138.6,0,0,Canceled,2017-03-21,1,False,2017-05-19,2017-02-18,31,59,0.34444444444444444
42862,City Hotel,True,90,2017,May,22,28,2,4,2,0,0,BB,SWE,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,157.33,0,1,Canceled,2017-03-06,1,False,2017-05-28,2017-02-27,7,83,0.07777777777777778
42863,City Hotel,True,91,2016,April,14,2,2,4,2,0,0,SC,BRA,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,81.25,0,1,Canceled,2016-03-29,1,False,2016-04-02,2016-01-02,87,4,0.9560439560439561
42865,City Hotel,True,91,2016,April,18,25,1,2,2,0,0,SC,FRA,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,85.5,0,0,Canceled,2016-03-15,1,False,2016-04-25,2016-01-25,50,41,0.5494505494505495
42866,City Hotel,True,91,2016,August,32,3,0,1,2,1,0,BB,NLD,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,135.9,0,0,Canceled,2016-05-04,1,False,2016-08-03,2016-05-04,0,91,0.0
42867,City Hotel,True,91,2016,December,50,9,0,2,2,0,0,SC,GBR,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,88.0,0,0,Canceled,2016-09-10,1,False,2016-12-09,2016-09-09,1,90,0.01098901098901099
42868,City Hotel,True,91,2016,December,53,27,0,4,3,0,0,BB,ITA,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,9,0,0,Transient,136.43,0,1,Canceled,2016-12-10,1,False,2016-12-27,2016-09-27,74,17,0.8131868131868132
42869,City Hotel,True,91,2016,July,29,14,1,3,2,0,0,BB,FRA,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,9,0,0,Transient,118.8,0,0,Canceled,2016-04-22,1,False,2016-07-14,2016-04-14,8,83,0.08791208791208792
42870,City Hotel,True,91,2016,July,31,24,2,1,2,0,0,BB,FRA,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,114.3,0,0,Canceled,2016-05-31,1,False,2016-07-24,2016-04-24,37,54,0.4065934065934066
42871,City Hotel,True,91,2016,June,23,3,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,False,0,0,D,D,0,No Deposit,28,0,0,Transient,90.95,0,0,Canceled,2016-06-01,1,False,2016-06-03,2016-03-04,89,2,0.978021978021978
42873,City Hotel,True,91,2016,June,26,19,2,1,2,0,0,BB,GBR,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,135.9,0,0,Canceled,2016-04-16,1,False,2016-06-19,2016-03-20,27,64,0.2967032967032967
42874,City Hotel,True,91,2016,June,27,26,1,0,2,0,0,SC,FRA,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,85.5,0,0,Canceled,2016-04-25,1,False,2016-06-26,2016-03-27,29,62,0.31868131868131866
42877,City Hotel,True,91,2016,May,19,6,1,2,2,2,0,BB,FRA,Online TA,TA/TO,False,0,0,F,F,0,No Deposit,9,0,0,Transient,198.9,0,0,Canceled,2016-02-08,1,False,2016-05-06,2016-02-05,3,88,0.03296703296703297
42879,City Hotel,True,91,2016,May,20,13,0,2,2,1,0,BB,ESP,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,185.85,0,0,Canceled,2016-02-13,1,False,2016-05-13,2016-02-12,1,90,0.01098901098901099
42881,City Hotel,True,91,2016,May,20,13,1,2,2,0,0,BB,FRA,Online TA,TA/TO,False,0,0,F,F,0,No Deposit,9,0,0,Transient-Party,198.9,0,0,Canceled,2016-02-22,1,False,2016-05-13,2016-02-12,10,81,0.10989010989010989
42883,City Hotel,True,91,2016,October,41,7,0,1,2,0,0,BB,CHN,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,106.92,0,1,Canceled,2016-07-15,1,False,2016-10-07,2016-07-08,7,84,0.07692307692307693
42885,City Hotel,True,91,2016,October,41,8,2,2,2,0,0,BB,SWE,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,118.8,0,1,Canceled,2016-09-12,1,False,2016-10-08,2016-07-09,65,26,0.7142857142857143
42886,City Hotel,True,91,2016,October,43,17,1,2,1,0,0,BB,CHN,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,102.06,0,0,Canceled,2016-07-26,1,False,2016-10-17,2016-07-18,8,83,0.08791208791208792
42888,City Hotel,True,91,2016,October,43,20,2,4,2,0,0,BB,BRA,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,9,0,0,Transient,127.65,0,1,Canceled,2016-07-28,1,False,2016-10-20,2016-07-21,7,84,0.07692307692307693
42889,City Hotel,True,91,2016,September,40,30,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,False,0,0,A,A,0,No Deposit,3,0,0,Transient-Party,80.0,0,0,Canceled,2016-07-21,1,False,2016-09-30,2016-07-01,20,71,0.21978021978021978
42890,City Hotel,True,91,2017,April,15,12,0,3,2,0,0,SC,ARG,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,105.0,0,0,Canceled,2017-01-24,1,False,2017-04-12,2017-01-11,13,78,0.14285714285714285
42891,City Hotel,True,91,2017,April,16,17,1,3,3,0,0,BB,DEU,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,9,0,0,Transient,172.8,0,0,Canceled,2017-03-04,1,False,2017-04-17,2017-01-16,47,44,0.5164835164835165
42892,City Hotel,True,91,2017,April,16,21,1,2,1,0,0,BB,BEL,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,9,0,0,Transient,135.0,0,0,Canceled,2017-01-26,1,False,2017-04-21,2017-01-20,6,85,0.06593406593406594
42893,City Hotel,True,91,2017,April,16,21,1,2,1,0,0,BB,BEL,Online TA,TA/TO,False,0,0,E,E,0,No Deposit,9,0,0,Transient,162.0,0,0,Canceled,2017-01-26,1,False,2017-04-21,2017-01-20,6,85,0.06593406593406594
42896,City Hotel,True,91,2017,August,34,23,0,1,1,0,0,BB,USA,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,140.0,0,2,Canceled,2017-05-26,1,False,2017-08-23,2017-05-24,2,89,0.02197802197802198
42897,City Hotel,True,91,2017,February,5,3,0,1,2,0,0,SC,CN,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,79.2,0,1,Canceled,2017-01-02,1,False,2017-02-03,2016-11-04,59,32,0.6483516483516484
42898,City Hotel,True,91,2017,February,7,12,2,3,2,1,0,BB,LUX,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,105.4,0,0,Canceled,2016-11-13,1,False,2017-02-12,2016-11-13,0,91,0.0
42899,City Hotel,True,91,2017,February,7,17,0,2,2,0,0,BB,BEL,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,93.6,0,1,Canceled,2016-12-12,1,False,2017-02-17,2016-11-18,24,67,0.26373626373626374
42900,City Hotel,True,91,2017,June,24,11,2,0,2,0,0,BB,ISR,Online TA,TA/TO,False,0,0,A,A,2,No Deposit,9,0,0,Transient,152.0,0,3,Canceled,2017-04-18,1,False,2017-06-11,2017-03-12,37,54,0.4065934065934066
42901,City Hotel,True,91,2017,June,24,16,0,2,3,0,0,BB,PRT,Direct,Direct,False,0,0,F,F,0,No Deposit,Unspecified / None,0,0,Transient,256.5,0,0,Canceled,2017-03-29,1,False,2017-06-16,2017-03-17,12,79,0.13186813186813187
42903,City Hotel,True,91,2017,June,25,18,2,1,3,0,0,BB,FRA,Online TA,TA/TO,False,0,0,E,E,0,No Deposit,9,0,0,Transient,216.0,0,0,Canceled,2017-03-21,1,False,2017-06-18,2017-03-19,2,89,0.02197802197802198
42904,City Hotel,True,91,2017,June,26,28,0,4,2,0,0,SC,GBR,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,120.0,0,0,Canceled,2017-03-29,1,False,2017-06-28,2017-03-29,0,91,0.0
42905,City Hotel,True,91,2017,March,9,2,0,3,1,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,90.0,0,1,Canceled,2016-12-02,1,False,2017-03-02,2016-12-01,1,90,0.01098901098901099
42906,City Hotel,True,91,2017,March,10,7,0,4,2,0,0,SC,ITA,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,74.8,0,1,Canceled,2016-12-07,1,False,2017-03-07,2016-12-06,1,90,0.01098901098901099
42907,City Hotel,True,91,2017,March,10,9,1,3,2,0,0,SC,BEL,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,74.8,0,0,Canceled,2016-12-09,1,False,2017-03-09,2016-12-08,1,90,0.01098901098901099
42908,City Hotel,True,91,2017,May,18,6,2,5,1,0,0,BB,DEU,Online TA,TA/TO,False,0,0,E,E,0,No Deposit,9,0,0,Transient,164.57,0,0,Canceled,2017-02-05,1,False,2017-05-06,2017-02-04,1,90,0.01098901098901099
42909,City Hotel,True,91,2017,May,18,6,2,5,2,0,0,BB,DEU,Online TA,TA/TO,False,0,0,E,E,0,No Deposit,9,0,0,Transient,164.57,0,0,Canceled,2017-02-05,1,False,2017-05-06,2017-02-04,1,90,0.01098901098901099
42911,City Hotel,True,91,2017,May,19,11,0,3,2,0,0,BB,SWE,Online TA,TA/TO,False,0,0,E,E,0,No Deposit,9,0,0,Transient,174.0,0,0,Canceled,2017-02-10,1,False,2017-05-11,2017-02-09,1,90,0.01098901098901099
42912,City Hotel,True,91,2017,May,19,11,1,3,2,0,0,SC,USA,Online TA,TA/TO,False,0,0,A,A,2,No Deposit,9,0,0,Transient,127.25,0,1,Canceled,2017-02-20,1,False,2017-05-11,2017-02-09,11,80,0.12087912087912088
42913,City Hotel,True,91,2017,May,21,21,2,3,2,0,0,BB,BEL,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,138.6,0,0,Canceled,2017-02-21,1,False,2017-05-21,2017-02-19,2,89,0.02197802197802198
42914,City Hotel,True,91,2017,May,22,30,0,3,2,0,0,SC,CN,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,130.67,0,0,Canceled,2017-03-06,1,False,2017-05-30,2017-02-28,6,85,0.06593406593406594
42915,City Hotel,True,92,2015,August,32,7,2,4,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient-Party,76.5,0,1,Canceled,2015-07-25,1,False,2015-08-07,2015-05-07,79,13,0.8586956521739131
42916,City Hotel,True,92,2015,August,32,7,2,4,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient-Party,76.5,0,2,Canceled,2015-07-25,1,False,2015-08-07,2015-05-07,79,13,0.8586956521739131
42917,City Hotel,True,92,2015,December,49,1,4,15,1,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Contract,63.75,0,1,Canceled,2015-11-19,1,False,2015-12-01,2015-08-31,80,12,0.8695652173913043
42918,City Hotel,True,92,2015,July,27,1,2,4,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,76.5,0,2,Canceled,2015-06-23,1,False,2015-07-01,2015-03-31,84,8,0.9130434782608695
42919,City Hotel,True,92,2015,July,27,4,2,1,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,1,No Deposit,9,0,0,Transient,76.5,0,1,Canceled,2015-06-15,1,False,2015-07-04,2015-04-03,73,19,0.7934782608695652
42920,City Hotel,True,92,2015,July,28,5,2,3,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,7,0,0,Transient,49.74,0,0,Canceled,2015-07-03,1,False,2015-07-05,2015-04-04,90,2,0.9782608695652174
42921,City Hotel,True,92,2015,July,28,6,1,3,1,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,68.0,0,2,Canceled,2015-04-21,1,False,2015-07-06,2015-04-05,16,76,0.17391304347826086
42922,City Hotel,True,92,2015,July,28,7,0,4,1,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,68.0,0,0,Canceled,2015-06-26,1,False,2015-07-07,2015-04-06,81,11,0.8804347826086957
42923,City Hotel,True,92,2015,July,29,15,0,4,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,8,0,0,Transient,89.25,0,1,Canceled,2015-05-08,1,False,2015-07-15,2015-04-14,24,68,0.2608695652173913
42925,City Hotel,True,92,2015,July,31,31,0,1,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,76.5,0,1,Canceled,2015-07-11,1,False,2015-07-31,2015-04-30,72,20,0.782608695652174
42926,City Hotel,True,92,2015,November,46,10,0,4,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,1,No Deposit,9,0,0,Transient,72.25,0,2,Canceled,2015-08-11,1,False,2015-11-10,2015-08-10,1,91,0.010869565217391304
42927,City Hotel,True,92,2015,November,48,26,0,3,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Contract,72.25,0,1,Canceled,2015-10-28,1,False,2015-11-26,2015-08-26,63,29,0.6847826086956522
42930,City Hotel,True,92,2016,April,15,4,1,1,1,0,0,BB,FRA,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9,0,0,Transient,81.9,0,1,Canceled,2016-01-22,1,False,2016-04-04,2016-01-03,19,73,0.20652173913043478
42931,City Hotel,True,92,2016,April,15,6,0,4,2,0,0,BB,FRA,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,9,0,0,Transient,95.2,0,0,Canceled,2016-01-11,1,False,2016-04-06,2016-01-05,6,86,0.06521739130434782
42932,City Hotel,True,92,2016,April,16,11,1,5,2,0,0,BB,DEU,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,9,0,0,Transient,99.45,0,0,Canceled,2016-03-14,1,False,2016-04-11,2016-01-10,64,28,0.6956521739130435
